#,content_type,course_name,course_order,module_name,module_order,lesson_name,lesson_order,file_location
1826,problem,System Design Problems,65,ASP.NET Core System Design,2,Design Background Job Processing in ASP.NET Core,6,problem/system-design/aspnet-system-design/aspnet-background-jobs-processing.json
1827,problem,System Design Problems,65,ASP.NET Core System Design,2,Design Database Scaling for ASP.NET Core Applications,7,problem/system-design/aspnet-system-design/aspnet-database-scaling.json
1828,problem,System Design Problems,65,ASP.NET Core System Design,2,Design an API Gateway with ASP.NET Core and gRPC,8,problem/system-design/aspnet-system-design/aspnet-api-gateway-grpc.json
1829,problem,System Design Problems,65,DevOps System Design,3,Design Enterprise CI/CD Pipelines,1,problem/system-design/devops-system-design/enterprise-cicd-pipeline-design.json
1830,problem,System Design Problems,65,DevOps System Design,3,Design Multi-Environment Kubernetes Architecture,2,problem/system-design/devops-system-design/kubernetes-multi-env-architecture.json
1831,problem,System Design Problems,65,DevOps System Design,3,Design Observability Platform,3,problem/system-design/devops-system-design/observability-platform-design.json
1832,problem,Azure Problems,66,Azure Foundations Problems,1,Choosing the Right Azure Region and Availability Zone,1,problem/azure/01-azure-foundations-problems/choosing-azure-region-and-availability-zone.json
1833,problem,High Level Design Problems,66,URL Shortener,1,URL Shortener: Basic Architecture,1,problem/hld/url-shortener/url-shortener-basic.json
1834,problem,Azure Problems,66,Azure Foundations Problems,1,Resource Groups vs Management Groups,2,problem/azure/01-azure-foundations-problems/resource-groups-vs-management-groups.json
1835,problem,High Level Design Problems,66,URL Shortener,1,URL Shortener: Scalability and Trade-offs,2,problem/hld/url-shortener/url-shortener-advanced.json
1836,problem,Azure Problems,66,Azure Foundations Problems,1,Azure Pricing and Cost Management,3,problem/azure/01-azure-foundations-problems/azure-pricing-and-cost-management.json
1837,problem,Azure Problems,66,Azure Compute Problems,2,Choosing Between Azure VM and App Service,1,problem/azure/02-azure-compute-problems/choosing-between-vm-and-app-service.json
1838,problem,High Level Design Problems,66,WhatsApp Chat System,2,WhatsApp Chat System: Basic Architecture,1,problem/hld/whatsapp-chat-hld/whatsapp-chat-hld-basic.json
1839,problem,Azure Problems,66,Azure Compute Problems,2,Deploying Containerized Apps on AKS,2,problem/azure/02-azure-compute-problems/deploying-containerized-apps-on-aks.json
1840,problem,High Level Design Problems,66,WhatsApp Chat System,2,WhatsApp Chat System: Scalability and Trade-offs,2,problem/hld/whatsapp-chat-hld/whatsapp-chat-hld-advanced.json
1841,problem,Azure Problems,66,Azure Compute Problems,2,VM Scale Sets vs Availability Sets,3,problem/azure/02-azure-compute-problems/vm-scale-sets-vs-availability-sets.json
1842,problem,Azure Problems,66,Azure Serverless Problems,3,Azure Functions vs App Service,1,problem/azure/03-azure-serverless-problems/azure-functions-vs-app-service.json
1843,problem,High Level Design Problems,66,Instagram Photo Sharing,3,Instagram Photo Sharing: Basic Architecture,1,problem/hld/instagram-feed/instagram-feed-basic.json
1844,problem,Azure Problems,66,Azure Serverless Problems,3,Designing Event-Driven Serverless Architecture,2,problem/azure/03-azure-serverless-problems/designing-event-driven-serverless-architecture.json
1845,problem,High Level Design Problems,66,Instagram Photo Sharing,3,Instagram Photo Sharing: Scalability and Trade-offs,2,problem/hld/instagram-feed/instagram-feed-advanced.json
1846,problem,Azure Problems,66,Azure Serverless Problems,3,Serverless API Best Practices,3,problem/azure/03-azure-serverless-problems/serverless-api-best-practices.json
1847,problem,Azure Problems,66,Azure Storage Problems,4,Blob Storage Access Tiers,1,problem/azure/04-azure-storage-problems/blob-storage-access-tiers.json
1848,problem,High Level Design Problems,66,YouTube Video Platform,4,YouTube Video Platform: Basic Architecture,1,problem/hld/youtube-streaming/youtube-streaming-basic.json
1849,problem,Azure Problems,66,Azure Storage Problems,4,Azure Files vs Blob Storage,2,problem/azure/04-azure-storage-problems/azure-files-vs-blob-storage.json
1850,problem,High Level Design Problems,66,YouTube Video Platform,4,YouTube Video Platform: Scalability and Trade-offs,2,problem/hld/youtube-streaming/youtube-streaming-advanced.json
1851,problem,Azure Problems,66,Azure Storage Problems,4,Storage Encryption and Security,3,problem/azure/04-azure-storage-problems/storage-encryption-and-security.json
1852,problem,Azure Problems,66,Azure Databases Problems,5,Azure SQL vs Cosmos DB,1,problem/azure/05-azure-databases-problems/azure-sql-vs-cosmos-db.json
1853,problem,High Level Design Problems,66,Uber Ride Sharing,5,Uber Ride Sharing: Basic Architecture,1,problem/hld/uber-ride-sharing-hld/uber-ride-sharing-hld-basic.json
1854,problem,Azure Problems,66,Azure Databases Problems,5,Redis Caching Patterns,2,problem/azure/05-azure-databases-problems/redis-caching-patterns.json
1855,problem,High Level Design Problems,66,Uber Ride Sharing,5,Uber Ride Sharing: Scalability and Trade-offs,2,problem/hld/uber-ride-sharing-hld/uber-ride-sharing-hld-advanced.json
1856,problem,Azure Problems,66,Azure Databases Problems,5,Database Migration Strategies,3,problem/azure/05-azure-databases-problems/database-migration-strategies.json
1857,problem,Azure Problems,66,Azure Networking Problems,6,Virtual Network Design,1,problem/azure/06-azure-networking-problems/virtual-network-design.json
1858,problem,High Level Design Problems,66,Airbnb Booking System,6,Airbnb Booking System: Basic Architecture,1,problem/hld/airbnb-booking-hld/airbnb-booking-hld-basic.json
1859,problem,Azure Problems,66,Azure Networking Problems,6,Load Balancer vs Application Gateway,2,problem/azure/06-azure-networking-problems/load-balancer-vs-application-gateway.json
1860,problem,High Level Design Problems,66,Airbnb Booking System,6,Airbnb Booking System: Scalability and Trade-offs,2,problem/hld/airbnb-booking-hld/airbnb-booking-hld-advanced.json
1861,problem,Azure Problems,66,Azure Networking Problems,6,Front Door vs Application Gateway,3,problem/azure/06-azure-networking-problems/front-door-vs-application-gateway.json
1862,problem,Azure Problems,66,Azure Security Problems,7,Managed Identity vs Service Principal,1,problem/azure/07-azure-security-problems/managed-identity-vs-service-principal.json
1863,problem,High Level Design Problems,66,Amazon E-commerce,7,Amazon E-commerce: Basic Architecture,1,problem/hld/amazon-ecommerce-hld/amazon-ecommerce-hld-basic.json
1864,problem,Azure Problems,66,Azure Security Problems,7,Azure Key Vault Secrets Management,2,problem/azure/07-azure-security-problems/key-vault-secrets-management.json
1865,problem,High Level Design Problems,66,Amazon E-commerce,7,Amazon E-commerce: Scalability and Trade-offs,2,problem/hld/amazon-ecommerce-hld/amazon-ecommerce-hld-advanced.json
1866,problem,Azure Problems,66,Azure Security Problems,7,Network Security Groups and Azure Firewall,3,problem/azure/07-azure-security-problems/network-security-groups-and-firewalls.json
1867,problem,Azure Problems,66,Azure AI Services Problems,8,Azure OpenAI vs Cognitive Services,1,problem/azure/08-azure-ai-services-problems/azure-openai-vs-cognitive-services.json
1868,problem,High Level Design Problems,66,Google Search Engine,8,Google Search Engine: Basic Architecture,1,problem/hld/google-search/google-search-basic.json
1869,problem,Azure Problems,66,Azure AI Services Problems,8,Building AI-Powered Apps on Azure,2,problem/azure/08-azure-ai-services-problems/building-ai-powered-apps-on-azure.json
1870,problem,High Level Design Problems,66,Google Search Engine,8,Google Search Engine: Scalability and Trade-offs,2,problem/hld/google-search/google-search-advanced.json
1871,problem,Azure Problems,66,Azure AI Services Problems,8,Azure ML vs AI Services,3,problem/azure/08-azure-ai-services-problems/azure-ml-vs-ai-services.json
1872,problem,High Level Design Problems,66,Twitter Social Media,9,Twitter Social Media: Basic Architecture,1,problem/hld/twitter-social-hld/twitter-social-hld-basic.json
1873,problem,High Level Design Problems,66,Twitter Social Media,9,Twitter Social Media: Scalability and Trade-offs,2,problem/hld/twitter-social-hld/twitter-social-hld-advanced.json
1874,problem,High Level Design Problems,66,LinkedIn Professional Network,10,LinkedIn Professional Network: Basic Architecture,1,problem/hld/linkedin-professional-hld/linkedin-professional-hld-basic.json
1875,problem,High Level Design Problems,66,LinkedIn Professional Network,10,LinkedIn Professional Network: Scalability and Trade-offs,2,problem/hld/linkedin-professional-hld/linkedin-professional-hld-advanced.json
1876,problem,High Level Design Problems,66,Slack Team Messaging,11,Slack Team Messaging: Basic Architecture,1,problem/hld/slack-messaging-hld/slack-messaging-hld-basic.json
1877,problem,High Level Design Problems,66,Slack Team Messaging,11,Slack Team Messaging: Scalability and Trade-offs,2,problem/hld/slack-messaging-hld/slack-messaging-hld-advanced.json
1878,problem,High Level Design Problems,66,Dropbox File Storage,12,Dropbox File Storage: Basic Architecture,1,problem/hld/dropbox-storage/dropbox-storage-basic.json
1879,problem,High Level Design Problems,66,Dropbox File Storage,12,Dropbox File Storage: Scalability and Trade-offs,2,problem/hld/dropbox-storage/dropbox-storage-advanced.json
1880,problem,High Level Design Problems,66,Spotify Music Streaming,13,Spotify Music Streaming: Basic Architecture,1,problem/hld/spotify-music-hld/spotify-music-hld-basic.json
1881,problem,High Level Design Problems,66,Spotify Music Streaming,13,Spotify Music Streaming: Scalability and Trade-offs,2,problem/hld/spotify-music-hld/spotify-music-hld-advanced.json
1882,problem,High Level Design Problems,66,Zoom Video Conferencing,14,Zoom Video Conferencing: Basic Architecture,1,problem/hld/zoom-conferencing-hld/zoom-conferencing-hld-basic.json
1883,problem,High Level Design Problems,66,Zoom Video Conferencing,14,Zoom Video Conferencing: Scalability and Trade-offs,2,problem/hld/zoom-conferencing-hld/zoom-conferencing-hld-advanced.json
1884,problem,High Level Design Problems,66,Food Delivery Service,15,Food Delivery Service: Basic Architecture,1,problem/hld/food-delivery-hld/food-delivery-hld-basic.json
1885,problem,High Level Design Problems,66,Food Delivery Service,15,Food Delivery Service: Scalability and Trade-offs,2,problem/hld/food-delivery-hld/food-delivery-hld-advanced.json
1886,problem,High Level Design Problems,66,Ticket Booking System,16,Ticket Booking System: Basic Architecture,1,problem/hld/ticket-booking-hld/ticket-booking-hld-basic.json
1887,problem,High Level Design Problems,66,Ticket Booking System,16,Ticket Booking System: Scalability and Trade-offs,2,problem/hld/ticket-booking-hld/ticket-booking-hld-advanced.json
1888,problem,High Level Design Problems,66,Chat System,17,Chat System: Basic Architecture,1,problem/hld/chat-system-hld/chat-system-hld-basic.json
1889,problem,High Level Design Problems,66,Chat System,17,Chat System: Scalability and Trade-offs,2,problem/hld/chat-system-hld/chat-system-hld-advanced.json
1890,problem,High Level Design Problems,66,Rate Limiter,18,Rate Limiter: Basic Architecture,1,problem/hld/rate-limiter/rate-limiter-basic.json
1891,problem,High Level Design Problems,66,Rate Limiter,18,Rate Limiter: Scalability and Trade-offs,2,problem/hld/rate-limiter/rate-limiter-advanced.json
1892,problem,High Level Design Problems,66,Web Crawler,19,Web Crawler: Basic Architecture,1,problem/hld/web-crawler/web-crawler-basic.json
1893,problem,High Level Design Problems,66,Web Crawler,19,Web Crawler: Scalability and Trade-offs,2,problem/hld/web-crawler/web-crawler-advanced.json
1894,problem,High Level Design Problems,66,Notification System,20,Notification System: Basic Architecture,1,problem/hld/notification-system/notification-system-basic.json
1895,problem,High Level Design Problems,66,Notification System,20,Notification System: Scalability and Trade-offs,2,problem/hld/notification-system/notification-system-advanced.json
1896,problem,High Level Design Problems,66,Payment Gateway,21,Payment Gateway: Basic Architecture,1,problem/hld/payment-gateway-hld/payment-gateway-hld-basic.json
1897,problem,High Level Design Problems,66,Payment Gateway,21,Payment Gateway: Scalability and Trade-offs,2,problem/hld/payment-gateway-hld/payment-gateway-hld-advanced.json
1898,problem,High Level Design Problems,66,Video Streaming Service,22,Video Streaming Service: Basic Architecture,1,problem/hld/video-streaming-hld/video-streaming-hld-basic.json
1899,problem,High Level Design Problems,66,Video Streaming Service,22,Video Streaming Service: Scalability and Trade-offs,2,problem/hld/video-streaming-hld/video-streaming-hld-advanced.json
1900,problem,High Level Design Problems,66,Ride Sharing Platform,23,Ride Sharing Platform: Basic Architecture,1,problem/hld/ride-sharing-hld/ride-sharing-hld-basic.json
1901,problem,High Level Design Problems,66,Ride Sharing Platform,23,Ride Sharing Platform: Scalability and Trade-offs,2,problem/hld/ride-sharing-hld/ride-sharing-hld-advanced.json
1902,problem,High Level Design Problems,66,E-commerce Platform,24,E-commerce Platform: Basic Architecture,1,problem/hld/ecommerce-hld/ecommerce-hld-basic.json
1903,problem,High Level Design Problems,66,E-commerce Platform,24,E-commerce Platform: Scalability and Trade-offs,2,problem/hld/ecommerce-hld/ecommerce-hld-advanced.json
1904,problem,High Level Design Problems,66,Search Autocomplete,25,Search Autocomplete: Basic Architecture,1,problem/hld/search-autocomplete/search-autocomplete-basic.json
1905,problem,High Level Design Problems,66,Search Autocomplete,25,Search Autocomplete: Scalability and Trade-offs,2,problem/hld/search-autocomplete/search-autocomplete-advanced.json
1906,problem,Production Incident Lab,107,Backend Incidents,1,ASP.NET Core API latency increased 40x after a deployment,1,problem/production-incident-lab-problems/backend-incidents/aspnet-core-api-latency-increased-40x-after-a-deployment.json
1907,problem,Production Incident Lab,107,Backend Incidents,1,API returns intermittent 503 responses while CPU remains low,2,problem/production-incident-lab-problems/backend-incidents/api-returns-intermittent-503-responses-while-cpu-remains-low.json
1908,problem,Production Incident Lab,107,Backend Incidents,1,Thread pool starvation causes request timeouts under load,3,problem/production-incident-lab-problems/backend-incidents/thread-pool-starvation-causes-request-timeouts-under-load.json
1909,problem,Production Incident Lab,107,Backend Incidents,1,Connection pool exhaustion causes cascading API failures,4,problem/production-incident-lab-problems/backend-incidents/connection-pool-exhaustion-causes-cascading-api-failures.json
1910,problem,Production Incident Lab,107,Backend Incidents,1,Memory usage grows continuously and pods restart,5,problem/production-incident-lab-problems/backend-incidents/memory-usage-grows-continuously-and-pods-restart.json
1911,problem,Production Incident Lab,107,Backend Incidents,1,Duplicate payment requests create duplicate business records,6,problem/production-incident-lab-problems/backend-incidents/duplicate-payment-requests-create-duplicate-business-records.json
